,OBJECTID,Reference,Sampling_Date,Latitude,Longitude,Gear,Scientificname,Commonname,TotalNum,avg_size,min_size,max_size,ExDate
2886,1698167,TBM1997062306,1997-06-22 20:00:00,28.000333,-82.6745,20,Oligoplites saurus,Leatherjacket,1,214,214,214,2018-04-12 06:31:24
2887,1698168,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Prionotus scitulus,Leopard Searobin,9,48,25,98,2018-04-12 06:31:24
2888,1698173,TBM1997062310,1997-06-22 20:00:00,27.9125,-82.605333,300,Symphurus plagiusa,Blackcheek Tonguefish,1,105,105,105,2018-04-12 06:31:24
2889,1698174,TBM1997062312,1997-06-22 20:00:00,27.968167,-82.633833,20,Oligoplites saurus,Leatherjacket,1,15,15,15,2018-04-12 06:31:24
2890,1698176,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Cynoscion nebulosus,Spotted Seatrout,11,48,20,87,2018-04-12 06:31:24
2891,1698334,TBM1997061705,1997-06-16 20:00:00,27.905333,-82.6325,160,Callinectes sapidus,Blue Crab,5,109,54,155,2018-04-12 06:31:27
2892,1698335,TBM1997061708,1997-06-16 20:00:00,27.906833,-82.640333,160,Farfantepenaeus duorarum,Pink Shrimp,3,12,10,16,2018-04-12 06:31:27
2893,1698336,TBM1997061708,1997-06-16 20:00:00,27.906833,-82.640333,160,Strongylura notata,Redfin Needlefish,8,375,312,397,2018-04-12 06:31:27
2894,1698363,TBM1997062303,1997-06-22 20:00:00,27.999667,-82.633833,20,Synodus foetens,Inshore Lizardfish,1,50,50,50,2018-04-12 06:31:27
2895,1698365,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Achirus lineatus,Lined Sole,1,56,56,56,2018-04-12 06:31:27
2896,1698366,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Callinectes sapidus,Blue Crab,3,107,83,128,2018-04-12 06:31:27
2897,1698367,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Menticirrhus americanus,Southern Kingfish,2,102,12,193,2018-04-12 06:31:27
2898,1698368,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Orthopristis chrysoptera,Pigfish,1,97,97,97,2018-04-12 06:31:27
2899,1698371,TBM1997062311,1997-06-22 20:00:00,27.941167,-82.5735,300,Bairdiella chrysoura,Silver Perch,1,46,46,46,2018-04-12 06:31:27
2900,1698372,TBM1997062311,1997-06-22 20:00:00,27.941167,-82.5735,300,Lagodon rhomboides,Pinfish,24,93,72,107,2018-04-12 06:31:27
2901,1698373,TBM1997062311,1997-06-22 20:00:00,27.941167,-82.5735,300,Orthopristis chrysoptera,Pigfish,34,95,78,106,2018-04-12 06:31:27
2902,1698375,TBM1997062402,1997-06-23 20:00:00,27.826833,-82.591333,22,Fundulus similis,Longnose Killifish,160,30,14,82,2018-04-12 06:31:27
2903,1698376,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Chilomycterus schoepfii,Striped Burrfish,1,85,85,85,2018-04-12 06:31:27
2904,1698377,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Sphoeroides nephelus,Southern Puffer,1,26,26,26,2018-04-12 06:31:27
2905,1698419,TBM1997052302,1997-05-22 20:00:00,27.913,-82.6755,160,Lagodon rhomboides,Pinfish,3,69,60,78,2018-04-12 06:31:13
2906,1698420,TBM1997052302,1997-05-22 20:00:00,27.913,-82.6755,160,Mugil trichodon,Fantail Mullet,4,176,162,188,2018-04-12 06:31:13
2907,1698421,TBM1997052302,1997-05-22 20:00:00,27.913,-82.6755,160,Rhinoptera bonasus,Cownose Ray,2,398,360,436,2018-04-12 06:31:13
2908,1698500,TBM1997061703,1997-06-16 20:00:00,27.836167,-82.545,300,Acanthostracion quadricornis,Scrawled Cowfish,2,145,138,152,2018-04-12 06:31:19
2909,1698501,TBM1997061703,1997-06-16 20:00:00,27.836167,-82.545,300,Ariopsis felis,Hardhead Catfish,1,185,185,185,2018-04-12 06:31:19
2910,1698502,TBM1997061705,1997-06-16 20:00:00,27.905333,-82.6325,160,Dasyatis say,Bluntnose Stingray,1,412,412,412,2018-04-12 06:31:19
2911,1698503,TBM1997061705,1997-06-16 20:00:00,27.905333,-82.6325,160,Farfantepenaeus duorarum,Pink Shrimp,6,19,18,21,2018-04-12 06:31:19
2912,1698504,TBM1997061705,1997-06-16 20:00:00,27.905333,-82.6325,160,Lagodon rhomboides,Pinfish,40,80,71,162,2018-04-12 06:31:19
2913,1698506,TBM1997061708,1997-06-16 20:00:00,27.906833,-82.640333,160,Dasyatis sabina,Atlantic Stingray,1,285,285,285,2018-04-12 06:31:19
2914,1698534,TBM1997062002,1997-06-19 20:00:00,27.875667,-82.592667,160,Ariopsis felis,Hardhead Catfish,11,315,285,362,2018-04-12 06:31:19
2915,1698542,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Cynoscion arenarius,Sand Seatrout,27,32,14,53,2018-04-12 06:31:19
2916,1698543,TBM1997062307,1997-06-22 20:00:00,27.9525,-82.698,301,Farfantepenaeus duorarum,Pink Shrimp,5,25,18,29,2018-04-12 06:31:19
2917,1698544,TBM1997062308,1997-06-22 20:00:00,27.912667,-82.6725,22,Orthopristis chrysoptera,Pigfish,16,35,21,49,2018-04-12 06:31:19
2918,1698545,TBM1997062311,1997-06-22 20:00:00,27.941167,-82.5735,300,Chilomycterus schoepfii,Striped Burrfish,1,151,151,151,2018-04-12 06:31:19
2919,1698546,TBM1997062312,1997-06-22 20:00:00,27.968167,-82.633833,20,Syngnathus louisianae,Chain Pipefish,10,118,63,143,2018-04-12 06:31:19
2920,1698547,TBM1997062312,1997-06-22 20:00:00,27.968167,-82.633833,20,Syngnathus scovelli,Gulf Pipefish,11,81,53,110,2018-04-12 06:31:19
2921,1698606,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Elops saurus,Ladyfish,1,382,382,382,2018-04-12 06:31:19
2922,1698654,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Dasyatis say,Bluntnose Stingray,1,191,191,191,2018-04-12 06:31:21
2923,1698655,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Eucinostomus harengulus,Tidewater Mojarra,3,108,106,112,2018-04-12 06:31:21
2924,1698705,TBM1997072103,1997-07-20 20:00:00,27.976833,-82.687,20,Syngnathus scovelli,Gulf Pipefish,15,91,73,112,2018-04-12 06:31:21
2925,1698706,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Achirus lineatus,Lined Sole,2,25,22,29,2018-04-12 06:31:21
2926,1698707,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Oreochromis/Sarotherodon spp.,Tilapias,24,23,17,30,2018-04-12 06:31:21
2927,1698708,TBM1997072107,1997-07-20 20:00:00,27.965333,-82.657,20,Chaetodipterus faber,Atlantic Spadefish,33,18,10,24,2018-04-12 06:31:21
2928,1698709,TBM1997072108,1997-07-20 20:00:00,27.954833,-82.550167,20,Bairdiella chrysoura,Silver Perch,1,36,36,36,2018-04-12 06:31:21
2929,1698710,TBM1997072109,1997-07-20 20:00:00,27.962,-82.571667,22,Menidia spp.,Menidia Silversides,6,47,44,51,2018-04-12 06:31:21
2930,1698711,TBM1997072202,1997-07-21 20:00:00,27.8425,-82.589,20,Microgobius gulosus,Clown Goby,3,22,22,23,2018-04-12 06:31:21
2931,1698712,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Gobiosoma spp.,Gobiosoma Gobies,1,20,20,20,2018-04-12 06:31:21
2932,1698713,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Lagodon rhomboides,Pinfish,4,90,82,105,2018-04-12 06:31:21
2933,1698714,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Opisthonema oglinum,Atlantic Thread Herring,10,35,21,48,2018-04-12 06:31:21
2934,1698769,TBM1997081102,1997-08-10 20:00:00,27.973333,-82.606833,300,Menticirrhus americanus,Southern Kingfish,4,34,26,48,2018-04-12 06:31:22
2935,1698770,TBM1997081102,1997-08-10 20:00:00,27.973333,-82.606833,300,Rachycentron canadum,Cobia,1,540,540,540,2018-04-12 06:31:22
2936,1698775,TBM1997081112,1997-08-10 20:00:00,27.909833,-82.643833,22,Menidia spp.,Menidia Silversides,1549,49,37,61,2018-04-12 06:31:22
2937,1698776,TBM1997081112,1997-08-10 20:00:00,27.909833,-82.643833,22,Oligoplites saurus,Leatherjacket,4,54,32,87,2018-04-12 06:31:22
2938,1698777,TBM1997081113,1997-08-10 20:00:00,27.931,-82.544667,300,Eucinostomus spp.,Eucinostomus,1,14,14,14,2018-04-12 06:31:22
2939,1698778,TBM1997081115,1997-08-10 20:00:00,27.9635,-82.5745,20,Sphoeroides nephelus,Southern Puffer,1,36,36,36,2018-04-12 06:31:22
2940,1698781,TBM1997081205,1997-08-11 20:00:00,27.8455,-82.586,300,Opsanus beta,Gulf Toadfish,3,44,35,51,2018-04-12 06:31:22
2941,1698782,TBM1997081205,1997-08-11 20:00:00,27.8455,-82.586,300,Paralichthys albigutta,Gulf Flounder,2,147,141,153,2018-04-12 06:31:22
2942,1698864,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Ariopsis felis,Hardhead Catfish,1,300,300,300,2018-04-12 06:31:24
2943,1698905,TBM1997071706,1997-07-16 20:00:00,27.8425,-82.540667,160,Archosargus probatocephalus,Sheepshead,1,194,194,194,2018-04-12 06:31:24
2944,1698906,TBM1997071706,1997-07-16 20:00:00,27.8425,-82.540667,160,Eugerres plumieri,Striped Mojarra,1,218,218,218,2018-04-12 06:31:24
2945,1698916,TBM1997072103,1997-07-20 20:00:00,27.976833,-82.687,20,Chasmodes saburrae,Florida Blenny,7,39,23,52,2018-04-12 06:31:24
2946,1698917,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Anchoa mitchilli,Bay Anchovy,321,28,24,36,2018-04-12 06:31:24
2947,1698918,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Menticirrhus americanus,Southern Kingfish,1,23,23,23,2018-04-12 06:31:24
2948,1698919,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Oligoplites saurus,Leatherjacket,2,20,20,21,2018-04-12 06:31:24
2949,1698920,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Syngnathus scovelli,Gulf Pipefish,8,76,52,87,2018-04-12 06:31:24
2950,1698921,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Ariopsis felis,Hardhead Catfish,7,90,49,320,2018-04-12 06:31:24
2951,1698922,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Gymnura micrura,Smooth Butterfly Ray,1,550,550,550,2018-04-12 06:31:24
2952,1698923,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Opsanus beta,Gulf Toadfish,1,93,93,93,2018-04-12 06:31:24
2953,1698924,TBM1997072107,1997-07-20 20:00:00,27.965333,-82.657,20,Eucinostomus spp.,Eucinostomus,1,34,34,34,2018-04-12 06:31:24
2954,1698925,TBM1997072108,1997-07-20 20:00:00,27.954833,-82.550167,20,Microgobius gulosus,Clown Goby,3,22,21,24,2018-04-12 06:31:24
2955,1698926,TBM1997072202,1997-07-21 20:00:00,27.8425,-82.589,20,Chilomycterus schoepfii,Striped Burrfish,1,80,80,80,2018-04-12 06:31:24
2956,1698927,TBM1997072204,1997-07-21 20:00:00,27.889833,-82.551,300,Prionotus scitulus,Leopard Searobin,18,103,34,120,2018-04-12 06:31:24
2957,1698928,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Opsanus beta,Gulf Toadfish,1,150,150,150,2018-04-12 06:31:24
2958,1698929,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Chasmodes saburrae,Florida Blenny,8,35,20,60,2018-04-12 06:31:24
2959,1698930,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Syngnathus louisianae,Chain Pipefish,6,137,114,174,2018-04-12 06:31:24
2960,1698977,TBM1997081109,1997-08-10 20:00:00,27.882667,-82.533667,160,Oligoplites saurus,Leatherjacket,1,165,165,165,2018-04-12 06:32:23
2961,1698978,TBM1997081111,1997-08-10 20:00:00,27.913167,-82.672,20,Syngnathus scovelli,Gulf Pipefish,1,68,68,68,2018-04-12 06:32:23
2962,1698979,TBM1997081112,1997-08-10 20:00:00,27.909833,-82.643833,22,Lucania parva,Rainwater Killifish,1,31,31,31,2018-04-12 06:32:23
2963,1698980,TBM1997081115,1997-08-10 20:00:00,27.9635,-82.5745,20,Chilomycterus schoepfii,Striped Burrfish,1,44,44,44,2018-04-12 06:32:23
2964,1698984,TBM1997081203,1997-08-11 20:00:00,27.826,-82.592,22,Anchoa mitchilli,Bay Anchovy,12,41,40,43,2018-04-12 06:32:23
2965,1698985,TBM1997081203,1997-08-11 20:00:00,27.826,-82.592,22,Farfantepenaeus duorarum,Pink Shrimp,9,16,12,18,2018-04-12 06:32:23
2966,1698986,TBM1997081203,1997-08-11 20:00:00,27.826,-82.592,22,Fundulus similis,Longnose Killifish,20,27,16,42,2018-04-12 06:32:23
2967,1698987,TBM1997081204,1997-08-11 20:00:00,27.9125,-82.671833,160,Eucinostomus harengulus,Tidewater Mojarra,7,88,81,97,2018-04-12 06:32:23
2968,1698988,TBM1997081205,1997-08-11 20:00:00,27.8455,-82.586,300,Eucinostomus harengulus,Tidewater Mojarra,1,44,44,44,2018-04-12 06:32:23
2969,1698989,TBM1997081205,1997-08-11 20:00:00,27.8455,-82.586,300,Lucania parva,Rainwater Killifish,1,24,24,24,2018-04-12 06:32:23
2970,1698990,TBM1997081205,1997-08-11 20:00:00,27.8455,-82.586,300,Synodus foetens,Inshore Lizardfish,3,67,61,79,2018-04-12 06:32:23
2971,1698991,TBM1997081206,1997-08-11 20:00:00,27.9195,-82.687833,160,Dasyatis sabina,Atlantic Stingray,1,330,330,330,2018-04-12 06:32:23
2972,1698992,TBM1997081206,1997-08-11 20:00:00,27.9195,-82.687833,160,Trachinotus falcatus,Permit,1,328,328,328,2018-04-12 06:32:23
2973,1699224,TBM1997051401,1997-05-13 20:00:00,27.9645,-82.573833,20,Syngnathus louisianae,Chain Pipefish,1,104,104,104,2018-04-12 06:32:21
2974,1699225,TBM1997051402,1997-05-13 20:00:00,27.915667,-82.682833,20,Sphoeroides nephelus,Southern Puffer,3,15,13,17,2018-04-12 06:32:21
2975,1699226,TBM1997051403,1997-05-13 20:00:00,27.933,-82.6905,300,Farfantepenaeus duorarum,Pink Shrimp,1,50,50,50,2018-04-12 06:32:21
2976,1699227,TBM1997051403,1997-05-13 20:00:00,27.933,-82.6905,300,Menticirrhus americanus,Southern Kingfish,10,161,66,257,2018-04-12 06:32:21
2977,1699228,TBM1997051404,1997-05-13 20:00:00,27.922167,-82.694167,20,Cynoscion nebulosus,Spotted Seatrout,1,20,20,20,2018-04-12 06:32:21
2978,1699229,TBM1997051405,1997-05-13 20:00:00,27.928,-82.706833,22,Menidia spp.,Menidia Silversides,410,35,20,73,2018-04-12 06:32:21
2979,1699230,TBM1997051406,1997-05-13 20:00:00,27.950667,-82.723333,22,Fundulus similis,Longnose Killifish,92,42,19,78,2018-04-12 06:32:21
2980,1699231,TBM1997051407,1997-05-13 20:00:00,27.977167,-82.6655,300,Symphurus plagiusa,Blackcheek Tonguefish,9,112,49,130,2018-04-12 06:32:21
2981,1699232,TBM1997051408,1997-05-13 20:00:00,27.9925,-82.654333,300,Dasyatis sabina,Atlantic Stingray,4,271,232,322,2018-04-12 06:32:21
2982,1699234,TBM1997051501,1997-05-14 20:00:00,27.873833,-82.541,300,Callinectes sapidus,Blue Crab,4,108,80,155,2018-04-12 06:32:21
2983,1699235,TBM1997051501,1997-05-14 20:00:00,27.873833,-82.541,300,Prionotus scitulus,Leopard Searobin,21,103,55,134,2018-04-12 06:32:21
2984,1699237,TBM1997051505,1997-05-14 20:00:00,27.891167,-82.638,20,Microgobius gulosus,Clown Goby,3,31,25,40,2018-04-12 06:32:21
2985,1699238,TBM1997051505,1997-05-14 20:00:00,27.891167,-82.638,20,Syngnathus scovelli,Gulf Pipefish,1,70,70,70,2018-04-12 06:32:21
2986,1699245,TBM1997051906,1997-05-18 20:00:00,27.878,-82.590167,160,Callinectes sapidus,Blue Crab,1,70,70,70,2018-04-12 06:32:21
2987,1699340,TBM1997061703,1997-06-16 20:00:00,27.836167,-82.545,300,Menippe mercenaria,Florida Stone Crab,1,50,50,50,2018-04-12 06:32:21
2988,1699341,TBM1997061703,1997-06-16 20:00:00,27.836167,-82.545,300,Prionotus scitulus,Leopard Searobin,36,100,15,145,2018-04-12 06:32:21
2989,1699364,TBM1997062002,1997-06-19 20:00:00,27.875667,-82.592667,160,Lagodon rhomboides,Pinfish,97,86,72,101,2018-04-12 06:32:21
2990,1699365,TBM1997062002,1997-06-19 20:00:00,27.875667,-82.592667,160,Orthopristis chrysoptera,Pigfish,3,82,77,87,2018-04-12 06:32:21
2991,1699369,TBM1997062303,1997-06-22 20:00:00,27.999667,-82.633833,20,Bairdiella chrysoura,Silver Perch,17,30,20,47,2018-04-12 06:32:21
2992,1699371,TBM1997062308,1997-06-22 20:00:00,27.912667,-82.6725,22,Eucinostomus spp.,Eucinostomus,24,24,22,27,2018-04-12 06:32:21
2993,1699372,TBM1997062308,1997-06-22 20:00:00,27.912667,-82.6725,22,Fundulus similis,Longnose Killifish,291,29,16,101,2018-04-12 06:32:21
2994,1699375,TBM1997062310,1997-06-22 20:00:00,27.9125,-82.605333,300,Syngnathus louisianae,Chain Pipefish,2,148,122,174,2018-04-12 06:32:21
2995,1699376,TBM1997062311,1997-06-22 20:00:00,27.941167,-82.5735,300,Synodus foetens,Inshore Lizardfish,1,246,246,246,2018-04-12 06:32:21
2996,1699377,TBM1997062312,1997-06-22 20:00:00,27.968167,-82.633833,20,Lagodon rhomboides,Pinfish,2,76,67,85,2018-04-12 06:32:21
2997,1699378,TBM1997062312,1997-06-22 20:00:00,27.968167,-82.633833,20,Orthopristis chrysoptera,Pigfish,1,37,37,37,2018-04-12 06:32:21
2998,1699381,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Cyprinodon variegatus,Sheepshead Minnow,1,13,13,13,2018-04-12 06:32:21
2999,1699382,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Lucania parva,Rainwater Killifish,10,20,17,24,2018-04-12 06:32:21
3000,1699383,TBM1997062403,1997-06-23 20:00:00,27.825833,-82.5915,20,Oligoplites saurus,Leatherjacket,1,25,25,25,2018-04-12 06:32:21
3001,1699459,TBM1997071402,1997-07-13 20:00:00,28.031167,-82.6915,160,Ariopsis felis,Hardhead Catfish,5,310,291,336,2018-04-12 06:31:27
3002,1699460,TBM1997071402,1997-07-13 20:00:00,28.031167,-82.6915,160,Oligoplites saurus,Leatherjacket,2,196,193,199,2018-04-12 06:31:27
3003,1699464,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Caranx hippos,Crevalle Jack,1,304,304,304,2018-04-12 06:31:27
3004,1699515,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Anchoa hepsetus,Striped Anchovy,9,39,36,46,2018-04-12 06:31:27
3005,1699516,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Microgobius gulosus,Clown Goby,4,32,24,45,2018-04-12 06:31:27
3006,1699517,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Bagre marinus,Gafftopsail Catfish,1,266,266,266,2018-04-12 06:31:27
3007,1699518,TBM1997072107,1997-07-20 20:00:00,27.965333,-82.657,20,Cynoscion nebulosus,Spotted Seatrout,4,24,20,37,2018-04-12 06:31:27
3008,1699519,TBM1997072107,1997-07-20 20:00:00,27.965333,-82.657,20,Syngnathus louisianae,Chain Pipefish,26,121,100,145,2018-04-12 06:31:27
3009,1699520,TBM1997072108,1997-07-20 20:00:00,27.954833,-82.550167,20,Gobiosoma bosc,Naked Goby,2,21,21,21,2018-04-12 06:31:27
3010,1699521,TBM1997072108,1997-07-20 20:00:00,27.954833,-82.550167,20,Prionotus scitulus,Leopard Searobin,2,32,16,48,2018-04-12 06:31:27
3011,1699522,TBM1997072109,1997-07-20 20:00:00,27.962,-82.571667,22,Chasmodes saburrae,Florida Blenny,1,31,31,31,2018-04-12 06:31:27
3012,1699523,TBM1997072109,1997-07-20 20:00:00,27.962,-82.571667,22,Strongylura notata,Redfin Needlefish,22,308,111,380,2018-04-12 06:31:27
3013,1699524,TBM1997072202,1997-07-21 20:00:00,27.8425,-82.589,20,Cynoscion nebulosus,Spotted Seatrout,12,26,15,42,2018-04-12 06:31:27
3014,1699525,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Farfantepenaeus duorarum,Pink Shrimp,1,13,13,13,2018-04-12 06:31:27
3015,1699526,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Chaetodipterus faber,Atlantic Spadefish,13,13,10,19,2018-04-12 06:31:27
3016,1699527,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Prionotus scitulus,Leopard Searobin,2,73,66,81,2018-04-12 06:31:27
3017,1699577,TBM1997081106,1997-08-10 20:00:00,27.995167,-82.623833,20,Syngnathus scovelli,Gulf Pipefish,25,86,60,101,2018-04-12 06:32:24
3018,1699580,TBM1997081109,1997-08-10 20:00:00,27.882667,-82.533667,160,Lagodon rhomboides,Pinfish,48,127,84,182,2018-04-12 06:32:24
3019,1699581,TBM1997081111,1997-08-10 20:00:00,27.913167,-82.672,20,Gobiosoma spp.,Gobiosoma Gobies,5,14,11,19,2018-04-12 06:32:24
3020,1699585,TBM1997081204,1997-08-11 20:00:00,27.9125,-82.671833,160,Lagodon rhomboides,Pinfish,1,93,93,93,2018-04-12 06:32:24
3021,1700261,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Lagodon rhomboides,Pinfish,1,101,101,101,2018-04-12 06:34:17
3022,1700262,TBM1997071407,1997-07-13 20:00:00,27.9045,-82.637667,160,Rhinoptera bonasus,Cownose Ray,1,722,722,722,2018-04-12 06:34:17
3023,1700316,TBM1997072103,1997-07-20 20:00:00,27.976833,-82.687,20,Lucania parva,Rainwater Killifish,14,20,16,25,2018-04-12 06:34:17
3024,1700317,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Bairdiella chrysoura,Silver Perch,85,37,28,47,2018-04-12 06:34:17
3025,1700318,TBM1997072105,1997-07-20 20:00:00,27.9375,-82.722833,20,Lucania parva,Rainwater Killifish,304,28,19,36,2018-04-12 06:34:17
3026,1700319,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Anchoa mitchilli,Bay Anchovy,37,47,32,60,2018-04-12 06:34:17
3027,1700320,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Farfantepenaeus duorarum,Pink Shrimp,2,16,15,18,2018-04-12 06:34:17
3028,1700321,TBM1997072106,1997-07-20 20:00:00,27.942833,-82.686667,300,Menticirrhus americanus,Southern Kingfish,31,76,27,130,2018-04-12 06:34:17
3029,1700322,TBM1997072107,1997-07-20 20:00:00,27.965333,-82.657,20,Chasmodes saburrae,Florida Blenny,3,28,25,33,2018-04-12 06:34:17
3030,1700323,TBM1997072108,1997-07-20 20:00:00,27.954833,-82.550167,20,Chaetodipterus faber,Atlantic Spadefish,1,9,9,9,2018-04-12 06:34:17
3031,1700324,TBM1997072109,1997-07-20 20:00:00,27.962,-82.571667,22,Eucinostomus harengulus,Tidewater Mojarra,1,66,66,66,2018-04-12 06:34:17
3032,1700325,TBM1997072109,1997-07-20 20:00:00,27.962,-82.571667,22,Synodus foetens,Inshore Lizardfish,1,112,112,112,2018-04-12 06:34:17
3033,1700326,TBM1997072202,1997-07-21 20:00:00,27.8425,-82.589,20,Farfantepenaeus duorarum,Pink Shrimp,1,14,14,14,2018-04-12 06:34:17
3034,1700327,TBM1997072203,1997-07-21 20:00:00,27.854167,-82.592667,20,Bairdiella chrysoura,Silver Perch,11,21,15,50,2018-04-12 06:34:17
3035,1700328,TBM1997072203,1997-07-21 20:00:00,27.854167,-82.592667,20,Harengula jaguana,Scaled Sardine,2,27,25,30,2018-04-12 06:34:17
3036,1700329,TBM1997072205,1997-07-21 20:00:00,27.887333,-82.614,20,Syngnathus louisianae,Chain Pipefish,6,165,143,190,2018-04-12 06:34:17
3037,1700330,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Bairdiella chrysoura,Silver Perch,99,23,12,37,2018-04-12 06:34:17
3038,1700331,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Eucinostomus spp.,Eucinostomus,78,30,20,39,2018-04-12 06:34:17
3039,1700332,TBM1997072206,1997-07-21 20:00:00,27.908833,-82.628,22,Syngnathus scovelli,Gulf Pipefish,24,84,68,121,2018-04-12 06:34:17
3040,1700372,TBM1997081102,1997-08-10 20:00:00,27.973333,-82.606833,300,Dasyatis sabina,Atlantic Stingray,4,299,272,339,2018-04-12 06:34:17
3041,1700373,TBM1997081102,1997-08-10 20:00:00,27.973333,-82.606833,300,Leiostomus xanthurus,Spot,1,171,171,171,2018-04-12 06:34:17
3042,1700376,TBM1997081106,1997-08-10 20:00:00,27.995167,-82.623833,20,Anchoa hepsetus,Striped Anchovy,6,62,61,66,2018-04-12 06:34:17
3043,1702421,TBM1997051912,1997-05-18 20:00:00,27.868667,-82.607,160,Caranx hippos,Crevalle Jack,3,266,250,284,2018-04-12 06:29:47
3044,1702422,TBM1997051912,1997-05-18 20:00:00,27.868667,-82.607,160,Eucinostomus harengulus,Tidewater Mojarra,10,94,84,104,2018-04-12 06:29:47
3045,1702443,TBM1997052302,1997-05-22 20:00:00,27.913,-82.6755,160,Centropomus undecimalis,Common Snook,1,688,688,688,2018-04-12 06:29:47
